beta0,nu2,x_ini,logpost,chi2,Omega_V0,z_eq,z_t,f_TUO_zstar,delta_chi2
0.0047546117284442,0.0486066639250811,0.0265102447129126,-710.0625449033522,1390.2292639017105,0.6999206112529118,3259.839603574779,0.6705216812064532,1.0580509050007403e-05,3.130267783999443
0.0047546117284442,0.0486066639250811,0.0265102447129126,-710.0625449033522,1390.2292639017105,0.6999206112529118,3259.839603574779,0.6705216812064532,1.0580509050007403e-05,3.130267783999443
0.0047546117284442,0.0486066639250811,0.0265102447129126,-710.0625449033522,1390.2292639017105,0.6999206112529118,3259.839603574779,0.6705216812064532,1.0580509050007403e-05,3.130267783999443
0.0047546117284442,0.0486066639250811,0.0265102447129126,-710.0625449033522,1390.2292639017105,0.6999206112529118,3259.839603574779,0.6705216812064532,1.0580509050007403e-05,3.130267783999443
0.0047546117284442,0.0486066639250811,0.0265102447129126,-710.0625449033522,1390.2292639017105,0.6999206112529118,3259.839603574779,0.6705216812064532,1.0580509050007403e-05,3.130267783999443
0.0047546117284442,0.0486066639250811,0.0265102447129126,-710.0625449033522,1390.2292639017105,0.6999206112529118,3259.839603574779,0.6705216812064532,1.0580509050007403e-05,3.130267783999443
0.0047546117284442,0.0486066639250811,0.0265102447129126,-710.0625449033522,1390.2292639017105,0.6999206112529118,3259.839603574779,0.6705216812064532,1.0580509050007403e-05,3.130267783999443
0.0047546117284442,0.0486066639250811,0.0265102447129126,-710.0625449033522,1390.2292639017105,0.6999206112529118,3259.839603574779,0.6705216812064532,1.0580509050007403e-05,3.130267783999443
0.0042756115086449,0.0363828542398893,0.283521909925172,-710.0626486713135,1390.229471437633,0.6999268302072498,3259.839603574779,0.6705269780829874,0.0011365246710133,3.1304753199219704
0.0042756115086449,0.0363828542398893,0.283521909925172,-710.0626486713135,1390.229471437633,0.6999268302072498,3259.839603574779,0.6705269780829874,0.0011365246710133,3.1304753199219704
0.0042756115086449,0.0363828542398893,0.283521909925172,-710.0626486713135,1390.229471437633,0.6999268302072498,3259.839603574779,0.6705269780829874,0.0011365246710133,3.1304753199219704
0.0042756115086449,0.0363828542398893,0.283521909925172,-710.0626486713135,1390.229471437633,0.6999268302072498,3259.839603574779,0.6705269780829874,0.0011365246710133,3.1304753199219704
0.0042756115086449,0.0363828542398893,0.283521909925172,-710.0626486713135,1390.229471437633,0.6999268302072498,3259.839603574779,0.6705269780829874,0.0011365246710133,3.1304753199219704
0.0044252743871702,0.0142938741363948,0.3532923745673181,-710.0630632551455,1390.230300605297,0.6999384626789961,3259.839603574779,0.6705376247700485,0.0015223855251629,3.1313044875860214
0.0044252743871702,0.0142938741363948,0.3532923745673181,-710.0630632551455,1390.230300605297,0.6999384626789961,3259.839603574779,0.6705376247700485,0.0015223855251629,3.1313044875860214
0.0044252743871702,0.0142938741363948,0.3532923745673181,-710.0630632551455,1390.230300605297,0.6999384626789961,3259.839603574779,0.6705376247700485,0.0015223855251629,3.1313044875860214
0.0048291423727596,0.0149182336222428,0.3710649333051908,-710.0636506700956,1390.2314754351974,0.6999439467888696,3259.839603574779,0.670551179752463,0.0016008036593129,3.132479317486286
0.0048291423727596,0.0149182336222428,0.3710649333051908,-710.0636506700956,1390.2314754351974,0.6999439467888696,3259.839603574779,0.670551179752463,0.0016008036593129,3.132479317486286
0.0048291423727596,0.0149182336222428,0.3710649333051908,-710.0636506700956,1390.2314754351974,0.6999439467888696,3259.839603574779,0.670551179752463,0.0016008036593129,3.132479317486286
0.0048291423727596,0.0149182336222428,0.3710649333051908,-710.0636506700956,1390.2314754351974,0.6999439467888696,3259.839603574779,0.670551179752463,0.0016008036593129,3.132479317486286
0.0048291423727596,0.0149182336222428,0.3710649333051908,-710.0636506700956,1390.2314754351974,0.6999439467888696,3259.839603574779,0.670551179752463,0.0016008036593129,3.132479317486286
0.004888314306075,0.0452531655230934,0.3435037748049768,-710.0636945763671,1390.2315632477405,0.6999326386117098,3259.839603574779,0.6705509363090955,0.0014754877231594,3.132567130029429
0.004888314306075,0.0452531655230934,0.3435037748049768,-710.0636945763671,1390.2315632477405,0.6999326386117098,3259.839603574779,0.6705509363090955,0.0014754877231594,3.132567130029429
0.004888314306075,0.0452531655230934,0.3435037748049768,-710.0636945763671,1390.2315632477405,0.6999326386117098,3259.839603574779,0.6705509363090955,0.0014754877231594,3.132567130029429
0.0057941146169286,0.0405202495627945,0.0398508672471428,-710.0638518804752,1390.2318778559566,0.6999306603436837,3259.839603574779,0.6705510342499866,2.394321160373411e-05,3.132881738245487
0.0057941146169286,0.0405202495627945,0.0398508672471428,-710.0638518804752,1390.2318778559566,0.6999306603436837,3259.839603574779,0.6705510342499866,2.394321160373411e-05,3.132881738245487
0.0057941146169286,0.0405202495627945,0.0398508672471428,-710.0638518804752,1390.2318778559566,0.6999306603436837,3259.839603574779,0.6705510342499866,2.394321160373411e-05,3.132881738245487
0.0057941146169286,0.0405202495627945,0.0398508672471428,-710.0638518804752,1390.2318778559566,0.6999306603436837,3259.839603574779,0.6705510342499866,2.394321160373411e-05,3.132881738245487
0.0050291695012759,0.0439030456394075,0.371310060733362,-710.0639913739705,1390.232156842947,0.6999362809501294,3259.839603574779,0.670557826678858,0.001601825856474,3.133160725235939
