beta0,nu2,x_ini,logpost,chi2_total,chi2_sn,chi2_bao,Omega_V0,z_eq,z_t,f_TUO_zstar,r_d_Mpc,z_drag,chain
0.016932772391724082,0.031327276385862884,0.030521848818306992,-718.8452155200415,1407.8069860522724,1390.2922459170222,17.5147401352501,0.7001431952013463,3259.8690434431683,0.6712156073991705,1.4095668872472832e-05,149.34190306286342,1020.8749338611531,1
0.016932772391724082,0.031327276385862884,0.030521848818306992,-718.8452155200415,1407.8069860522724,1390.2922459170222,17.5147401352501,0.7001431952013463,3259.8690434431683,0.6712156073991705,1.4095668872472832e-05,149.34190306286342,1020.8749338611531,1
0.01995889699187755,0.032508388513972426,0.0598844391245763,-719.2804715600463,1408.677498132282,1390.3192674666643,18.35823066561755,0.7002272014610895,3259.8690434431683,0.671514202704485,5.4490365336658856e-05,149.29427964761243,1020.8749338611531,1
0.020397009769064167,0.031417097911236536,0.05921528205248312,-719.2871276075603,1408.6908102273098,1390.3234356939793,18.36737453333049,0.7002480977945766,3259.8690434431683,0.6715608014467643,5.327296341639989e-05,149.29569985660615,1020.8749338611531,1
0.014474877737063737,0.029320635496736535,0.07263257018113026,-719.31211420302,1408.7407834182293,1390.2739428132772,18.46684060495199,0.7000855801324724,3259.8690434431683,0.6710146186539635,8.035710714582848e-05,149.26431226277194,1020.8749338611531,1
0.013648858094168782,0.031124007030087854,0.015587713731584837,-718.6717224428335,1407.4599998978563,1390.2682035639882,17.191796333868034,0.7000616205778777,3259.8690434431683,0.6709492365568893,3.6730563055050415e-06,149.35436532638758,1020.8749338611531,1
0.013648858094168782,0.031124007030087854,0.015587713731584837,-718.6717224428335,1407.4599998978563,1390.2682035639882,17.191796333868034,0.7000616205778777,3259.8690434431683,0.6709492365568893,3.6730563055050415e-06,149.35436532638758,1020.8749338611531,1
0.011897512669739096,0.030122810514592913,0.027548194392143725,-718.6931847505347,1407.5029245132587,1390.257557272911,17.245367240347637,0.7000265794136461,3259.8690434431683,0.670831502907967,1.1479724592896782e-05,149.34502395379062,1020.8749338611531,1
0.011897512669739096,0.030122810514592913,0.027548194392143725,-718.6931847505347,1407.5029245132587,1390.257557272911,17.245367240347637,0.7000265794136461,3259.8690434431683,0.670831502907967,1.1479724592896782e-05,149.34502395379062,1020.8749338611531,1
0.011897512669739096,0.030122810514592913,0.027548194392143725,-718.6931847505347,1407.5029245132587,1390.257557272911,17.245367240347637,0.7000265794136461,3259.8690434431683,0.670831502907967,1.1479724592896782e-05,149.34502395379062,1020.8749338611531,1
0.014177631398060643,0.049377494658961324,0.004375867242045153,-718.659954577898,1407.4364641679854,1390.2722746506333,17.164189517352035,0.7000210698284072,3259.8690434431683,0.6709890299320336,2.905518949536432e-07,149.35842588255153,1020.8749338611531,1
0.014177631398060643,0.049377494658961324,0.004375867242045153,-718.659954577898,1407.4364641679854,1390.2722746506333,17.164189517352035,0.7000210698284072,3259.8690434431683,0.6709890299320336,2.905518949536432e-07,149.35842588255153,1020.8749338611531,1
0.014177631398060643,0.049377494658961324,0.004375867242045153,-718.659954577898,1407.4364641679854,1390.2722746506333,17.164189517352035,0.7000210698284072,3259.8690434431683,0.6709890299320336,2.905518949536432e-07,149.35842588255153,1020.8749338611531,1
