beta0,nu2,x_ini,logpost,chi2_total,chi2_sn,chi2_bao,Omega_V0,z_eq,z_t,f_TUO_zstar,r_d_Mpc,z_drag,chain,delta_chi2
0.0017920703509564,0.0058679001669716,0.0039652664467927,-718.4839070453977,1407.0843691029847,1390.2246636748314,16.859705428153283,0.6999118565628071,3259.8690434431683,0.6704648145217544,2.3881549123444296e-07,149.35848805175883,1020.8749338611532,5,0.05109374949074663
0.0017920703509564,0.0058679001669716,0.0039652664467927,-718.4839070453977,1407.0843691029847,1390.2246636748314,16.859705428153283,0.6999118565628071,3259.8690434431683,0.6704648145217544,2.3881549123444296e-07,149.35848805175883,1020.8749338611532,5,0.05109374949074663
0.0017920703509564,0.0058679001669716,0.0039652664467927,-718.4839070453977,1407.0843691029847,1390.2246636748314,16.859705428153283,0.6999118565628071,3259.8690434431683,0.6704648145217544,2.3881549123444296e-07,149.35848805175883,1020.8749338611532,5,0.05109374949074663
0.0017920703509564,0.0058679001669716,0.0039652664467927,-718.4839070453977,1407.0843691029847,1390.2246636748314,16.859705428153283,0.6999118565628071,3259.8690434431683,0.6704648145217544,2.3881549123444296e-07,149.35848805175883,1020.8749338611532,5,0.05109374949074663
0.0017920703509564,0.0058679001669716,0.0039652664467927,-718.4839070453977,1407.0843691029847,1390.2246636748314,16.859705428153283,0.6999118565628071,3259.8690434431683,0.6704648145217544,2.3881549123444296e-07,149.35848805175883,1020.8749338611532,5,0.05109374949074663
0.0017920703509564,0.0058679001669716,0.0039652664467927,-718.4839070453977,1407.0843691029847,1390.2246636748314,16.859705428153283,0.6999118565628071,3259.8690434431683,0.6704648145217544,2.3881549123444296e-07,149.35848805175883,1020.8749338611532,5,0.05109374949074663
0.0017920703509564,0.0058679001669716,0.0039652664467927,-718.4839070453977,1407.0843691029847,1390.2246636748314,16.859705428153283,0.6999118565628071,3259.8690434431683,0.6704648145217544,2.3881549123444296e-07,149.35848805175883,1020.8749338611532,5,0.05109374949074663
0.0017920703509564,0.0058679001669716,0.0039652664467927,-718.4839070453977,1407.0843691029847,1390.2246636748314,16.859705428153283,0.6999118565628071,3259.8690434431683,0.6704648145217544,2.3881549123444296e-07,149.35848805175883,1020.8749338611532,5,0.05109374949074663
0.0017920703509564,0.0058679001669716,0.0039652664467927,-718.4839070453977,1407.0843691029847,1390.2246636748314,16.859705428153283,0.6999118565628071,3259.8690434431683,0.6704648145217544,2.3881549123444296e-07,149.35848805175883,1020.8749338611532,5,0.05109374949074663
0.0017920703509564,0.0058679001669716,0.0039652664467927,-718.4839070453977,1407.0843691029847,1390.2246636748314,16.859705428153283,0.6999118565628071,3259.8690434431683,0.6704648145217544,2.3881549123444296e-07,149.35848805175883,1020.8749338611532,5,0.05109374949074663
0.0017920703509564,0.0058679001669716,0.0039652664467927,-718.4839070453977,1407.0843691029847,1390.2246636748314,16.859705428153283,0.6999118565628071,3259.8690434431683,0.6704648145217544,2.3881549123444296e-07,149.35848805175883,1020.8749338611532,5,0.05109374949074663
0.0017920703509564,0.0058679001669716,0.0039652664467927,-718.4839070453977,1407.0843691029847,1390.2246636748314,16.859705428153283,0.6999118565628071,3259.8690434431683,0.6704648145217544,2.3881549123444296e-07,149.35848805175883,1020.8749338611532,5,0.05109374949074663
0.0017920703509564,0.0058679001669716,0.0039652664467927,-718.4839070453977,1407.0843691029847,1390.2246636748314,16.859705428153283,0.6999118565628071,3259.8690434431683,0.6704648145217544,2.3881549123444296e-07,149.35848805175883,1020.8749338611532,5,0.05109374949074663
0.0017920703509564,0.0058679001669716,0.0039652664467927,-718.4839070453977,1407.0843691029847,1390.2246636748314,16.859705428153283,0.6999118565628071,3259.8690434431683,0.6704648145217544,2.3881549123444296e-07,149.35848805175883,1020.8749338611532,5,0.05109374949074663
0.0017920703509564,0.0058679001669716,0.0039652664467927,-718.4839070453977,1407.0843691029847,1390.2246636748314,16.859705428153283,0.6999118565628071,3259.8690434431683,0.6704648145217544,2.3881549123444296e-07,149.35848805175883,1020.8749338611532,5,0.05109374949074663
0.0017920703509564,0.0058679001669716,0.0039652664467927,-718.4839070453977,1407.0843691029847,1390.2246636748314,16.859705428153283,0.6999118565628071,3259.8690434431683,0.6704648145217544,2.3881549123444296e-07,149.35848805175883,1020.8749338611532,5,0.05109374949074663
0.0017920703509564,0.0058679001669716,0.0039652664467927,-718.4839070453977,1407.0843691029847,1390.2246636748314,16.859705428153283,0.6999118565628071,3259.8690434431683,0.6704648145217544,2.3881549123444296e-07,149.35848805175883,1020.8749338611532,5,0.05109374949074663
0.0017920703509564,0.0058679001669716,0.0039652664467927,-718.4839070453977,1407.0843691029847,1390.2246636748314,16.859705428153283,0.6999118565628071,3259.8690434431683,0.6704648145217544,2.3881549123444296e-07,149.35848805175883,1020.8749338611532,5,0.05109374949074663
0.0017920703509564,0.0058679001669716,0.0039652664467927,-718.4839070453977,1407.0843691029847,1390.2246636748314,16.859705428153283,0.6999118565628071,3259.8690434431683,0.6704648145217544,2.3881549123444296e-07,149.35848805175883,1020.8749338611532,5,0.05109374949074663
0.0017920703509564,0.0058679001669716,0.0039652664467927,-718.4839070453977,1407.0843691029847,1390.2246636748314,16.859705428153283,0.6999118565628071,3259.8690434431683,0.6704648145217544,2.3881549123444296e-07,149.35848805175883,1020.8749338611532,5,0.05109374949074663
0.0017920703509564,0.0058679001669716,0.0039652664467927,-718.4839070453977,1407.0843691029847,1390.2246636748314,16.859705428153283,0.6999118565628071,3259.8690434431683,0.6704648145217544,2.3881549123444296e-07,149.35848805175883,1020.8749338611532,5,0.05109374949074663
0.0017920703509564,0.0058679001669716,0.0039652664467927,-718.4839070453977,1407.0843691029847,1390.2246636748314,16.859705428153283,0.6999118565628071,3259.8690434431683,0.6704648145217544,2.3881549123444296e-07,149.35848805175883,1020.8749338611532,5,0.05109374949074663
0.0017920703509564,0.0058679001669716,0.0039652664467927,-718.4839070453977,1407.0843691029847,1390.2246636748314,16.859705428153283,0.6999118565628071,3259.8690434431683,0.6704648145217544,2.3881549123444296e-07,149.35848805175883,1020.8749338611532,5,0.05109374949074663
0.0017920703509564,0.0058679001669716,0.0039652664467927,-718.4839070453977,1407.0843691029847,1390.2246636748314,16.859705428153283,0.6999118565628071,3259.8690434431683,0.6704648145217544,2.3881549123444296e-07,149.35848805175883,1020.8749338611532,5,0.05109374949074663
0.0017920703509564,0.0058679001669716,0.0039652664467927,-718.4839070453977,1407.0843691029847,1390.2246636748314,16.859705428153283,0.6999118565628071,3259.8690434431683,0.6704648145217544,2.3881549123444296e-07,149.35848805175883,1020.8749338611532,5,0.05109374949074663
0.0017920703509564,0.0058679001669716,0.0039652664467927,-718.4839070453977,1407.0843691029847,1390.2246636748314,16.859705428153283,0.6999118565628071,3259.8690434431683,0.6704648145217544,2.3881549123444296e-07,149.35848805175883,1020.8749338611532,5,0.05109374949074663
