beta0,nu2,x_ini,h,omega_b,omega_c,logpost,chi2_total,chi2_sn,chi2_bao,chi2_prior,Omega_V0,z_eq,z_t,f_TUO_zstar,r_d_Mpc,z_drag,Omega_b0,Omega_c0,Omega_r0,delta_chi2
0.0192293857631967,0.0249159526673651,0.0390989828276344,0.6806515376546141,0.0224670940004202,0.1183742850426759,-702.3662954501593,1400.7085027754376,1389.5455120429397,11.162990732498072,4.02408812488091,0.6962570909765375,3370.848888053542,0.6609370499290722,2.320623146950288e-05,148.44458340168666,1020.7452447365284,0.0484950311275768,0.255509886491856,9.015970132409009e-05,-0.509779876752873
0.0192293857631967,0.0249159526673651,0.0390989828276344,0.6806515376546141,0.0224670940004202,0.1183742850426759,-702.3662954501593,1400.7085027754376,1389.5455120429397,11.162990732498072,4.02408812488091,0.6962570909765375,3370.848888053542,0.6609370499290722,2.320623146950288e-05,148.44458340168666,1020.7452447365284,0.0484950311275768,0.255509886491856,9.015970132409009e-05,-0.509779876752873
0.0192293857631967,0.0249159526673651,0.0390989828276344,0.6806515376546141,0.0224670940004202,0.1183742850426759,-702.3662954501593,1400.7085027754376,1389.5455120429397,11.162990732498072,4.02408812488091,0.6962570909765375,3370.848888053542,0.6609370499290722,2.320623146950288e-05,148.44458340168666,1020.7452447365284,0.0484950311275768,0.255509886491856,9.015970132409009e-05,-0.509779876752873
0.0192293857631967,0.0249159526673651,0.0390989828276344,0.6806515376546141,0.0224670940004202,0.1183742850426759,-702.3662954501593,1400.7085027754376,1389.5455120429397,11.162990732498072,4.02408812488091,0.6962570909765375,3370.848888053542,0.6609370499290722,2.320623146950288e-05,148.44458340168666,1020.7452447365284,0.0484950311275768,0.255509886491856,9.015970132409009e-05,-0.509779876752873
0.0192293857631967,0.0249159526673651,0.0390989828276344,0.6806515376546141,0.0224670940004202,0.1183742850426759,-702.3662954501593,1400.7085027754376,1389.5455120429397,11.162990732498072,4.02408812488091,0.6962570909765375,3370.848888053542,0.6609370499290722,2.320623146950288e-05,148.44458340168666,1020.7452447365284,0.0484950311275768,0.255509886491856,9.015970132409009e-05,-0.509779876752873
0.0141506024551364,0.0268812813332093,0.1459259943555813,0.6806672625232485,0.0221569175188652,0.118845896259892,-702.7209153316755,1400.7208040784235,1389.4517459869385,11.269058091484952,4.721026584927658,0.6957606423621852,3374.71382252394,0.6596252533485222,0.0003262944877108,148.34105228277144,1020.0714423901138,0.0478233081149651,0.2565160027425641,9.015553560859008e-05,-0.49747857376701177
0.0141506024551364,0.0268812813332093,0.1459259943555813,0.6806672625232485,0.0221569175188652,0.118845896259892,-702.7209153316755,1400.7208040784235,1389.4517459869385,11.269058091484952,4.721026584927658,0.6957606423621852,3374.71382252394,0.6596252533485222,0.0003262944877108,148.34105228277144,1020.0714423901138,0.0478233081149651,0.2565160027425641,9.015553560859008e-05,-0.49747857376701177
0.0142774542921704,0.0508455836817453,0.1287303422944722,0.6793111440608883,0.0220569664593603,0.1185971008781895,-703.7869630486612,1400.723730915845,1389.373047761619,11.350683154225807,6.850195181477418,0.6952266126015176,3366.3632961906505,0.658430890934293,0.0002541597635922,148.6051711696077,1019.8174582430336,0.0477978436525438,0.257002054016138,9.051585244914638e-05,-0.4945517363455565
0.0129311438797716,0.021865998268416,0.164280637251854,0.6842251614734098,0.0224897934218826,0.1198429332158738,-702.7809068848402,1400.7247263598038,1389.5006211549044,11.22410520489936,4.83708740987662,0.69606155877487,3406.551265456811,0.6603701211738526,0.0004109399959642,147.5867646497165,1020.9236344298556,0.0480382728758799,0.2559849003534372,8.922037469017926e-05,-0.49355629238675647
0.0129311438797716,0.021865998268416,0.164280637251854,0.6842251614734098,0.0224897934218826,0.1198429332158738,-702.7809068848402,1400.7247263598038,1389.5006211549044,11.22410520489936,4.83708740987662,0.69606155877487,3406.551265456811,0.6603701211738526,0.0004109399959642,147.5867646497165,1020.9236344298556,0.0480382728758799,0.2559849003534372,8.922037469017926e-05,-0.49355629238675647
